text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword
"trên đt thì mình chưa test nhưng mua về cắm laptop thì thấy chơi game khá là chán, đặc biệt những game nhiều tạp âm k phân biệt đc ra đâu đâu luôn, chất lượng nghe k bằng cái tai nghe nokia mình dùng đc mấy năm rồi =))))mà 50k nên không đòi hỏi gì thêm","trên đt thì mình chưa test nhưng mua về cắm laptop thì thấy chơi game khá là chán , đặc_biệt những game nhiều tạp_âm không phân_biệt được ra đâu_đâu luôn , chất_lượng lượng nghe không bằng cái tai nghe nokia mình dùng được mấy năm rồi mà 50 k nên không đòi_hỏi gì thêm",2,tiêu cực,"trên đt thì mình chưa test nhưng mua về cắm laptop thì thấy chơi game khá là chán , đặc_biệt những game nhiều tạp_âm không phân_biệt được ra đâu_đâu luôn , chất_lượng_lượng nghe không bằng cái tai nghe nokia mình dùng được mấy năm rồi mà 50 k nên không đòi_hỏi gì thêm","trên đ@@ t thì mình chưa test nhưng mua về cắm laptop thì thấy chơi game khá là chán , đặc_biệt những game nhiều tạp_@@ âm không phân_biệt được ra đâu_đâu luôn , chất_lượng lượng nghe không bằng cái tai nghe no@@ kia mình dùng được mấy năm rồi mà 50 k nên không đòi_hỏi gì thêm"
"Tính năng nổi bật:ko Chất lượng sản phẩm:bthg Shop giao sai màu, đặt trắng giao đen. Nếu có hết màu trắng thì shop ntin bảo là đc, mk ko mua nữa, đằng này mua về thấy màu đen ko ưng chút nào. Đơn hàng bé tí tẹo chẳng nhẽ lại đổi hàng. Nói chung phục vụ nhân","tính_năng nổi_bật không chất_lượng lượng sản_phẩm bthg shop giao sai màu , đặt trắng giao đen . nếu có hết màu trắng thì shop ntin bảo là được , mình không mua nữa , đằng này mua về thấy màu đen không ưng chút nào . đơn hàng bé tí_tẹo chẳng nhẽ lại đổi hàng . nói_chung phục_vụ nhân",2,tiêu cực,"tính_năng nổi_bật không chất_lượng_lượng sản_phẩm bthg shop giao sai màu , đặt trắng giao đen . nếu có hết màu trắng thì shop ntin bảo là được , mình không mua nữa , đằng này mua về thấy màu đen không ưng chút nào . đơn hàng bé tí_tẹo chẳng nhẽ lại đổi hàng . nói_chung phục_vụ_nhân","tính_năng nổi_bật không chất_lượng lượng sản_phẩm b@@ th@@ g shop giao sai màu , đặt trắng giao đen . nếu có hết màu trắng thì shop n@@ tin bảo là được , mình không mua nữa , đằng này mua về thấy màu đen không ưng chút nào . đơn hàng bé tí_t@@ ẹo chẳng nhẽ lại đổi hàng . nói_chung phục_vụ nhân"
Chất lượng sản phẩm:tệ Ít bass hầu như không có,chất_lượng lượng sản_phẩm tệ ít bass hầu_như không có,2,tiêu cực,chất_lượng lượng sản_phẩm_tệ ít bass hầu_như không có,chất_lượng lượng sản_phẩm tệ ít bass hầu_như không có
Vừa dùng đc 1 lúc xong ko thấy quay nữa,vừa dùng được 1 lúc xong không thấy quay nữa,2,tiêu cực,vừa dùng được 1 lúc xong không thấy quay nữa,vừa dùng được 1 lúc xong không thấy quay nữa
chất lượng ko tốt cắm vào đt thì ko kết nói đc cắm vào máy tính thì nghe cux khá ok,chất_lượng lượng không tốt cắm vào đt thì không kết nói được cắm vào máy_tính thì nghe cux khá ok,2,tiêu cực,chất_lượng lượng không tốt cắm vào đt thì không kết nói được cắm vào máy_tính thì nghe cux khá ok,chất_lượng lượng không tốt cắm vào đ@@ t thì không kết nói được cắm vào máy_tính thì nghe cu@@ x khá ok
Chất lượng sản phẩm:tốt Ko đúng hàng cho lắm,chất_lượng lượng sản_phẩm tốt không đúng hàng cho lắm,2,tiêu cực,chất_lượng lượng sản_phẩm tốt không đúng hàng cho lắm,chất_lượng lượng sản_phẩm tốt không đúng hàng cho lắm
Chất lượng sản phẩm:tốt,chất_lượng lượng sản_phẩm tốt,2,tích cực,chất_lượng lượng sản_phẩm tốt,chất_lượng lượng sản_phẩm tốt
Mk mua vì xem có mic nhưng khi dùng thì ko dùng dc,mình mua vì xem có mic nhưng khi dùng thì không dùng được,2,tiêu cực,mình mua vì xem có mic nhưng khi dùng thì không dùng được,mình mua vì xem có mic nhưng khi dùng thì không dùng được
"Tính năng nổi bật:ko có nghe ổn nhưng bị rè và lộp độp, mút khá cứng, đau tai, mic thì cx rè, sầu","tính_năng nổi_bật không có nghe ổn nhưng bị rè và lộp_độp , mút khá cứng , đau tai , mic thì cũng rè , sầu",2,tiêu cực,"tính_năng nổi_bật không có nghe ổn nhưng bị rè và lộp_độp , mút khá cứng , đau tai , mic thì cũng rè , sầu","tính_năng nổi_bật không có nghe ổn nhưng bị rè và lộ@@ p_@@ độ@@ p , mút khá cứng , đau tai , mic thì cũng rè , sầu"
Hàng có vẻ bị chập chời và bọc ko kỹ càng,hàng có_vẻ bị chập_chời và bọc không kỹ_càng,2,tiêu cực,hàng có_vẻ bị chập_chời và bọc không kỹ_càng,hàng có_vẻ bị chập_@@ ch@@ ời và bọc không kỹ_càng
"Tính năng nổi bật:Rè Mua về nghe chơi thì nghe , chứ nghe rè bass ít không chống ồn đâu","tính_năng nổi_bật rè mua về nghe chơi thì nghe , chứ nghe rè bass ít không chống ồn đâu",2,tiêu cực,"tính_năng nổi_bật_rè mua về nghe chơi thì nghe , chứ nghe rè bass ít không chống ồn đâu","tính_năng nổi_bật rè mua về nghe chơi thì nghe , chứ nghe rè bass ít không chống ồn đâu"
Hàng ko giống như hình mic lúc đc lúc ko,hàng_không giống như hình_mic lúc được lúc không,2,tiêu cực,hàng_không giống như hình_mic lúc được lúc không,hàng_không giống như hình_@@ mic lúc được lúc không
"Âm nghe chán, kêu có mic mà khi sử dụng thì không có","âm nghe chán , kêu có mic mà khi sử_dụng thì không có",2,tiêu cực,"âm nghe chán , kêu có mic mà khi sử_dụng thì không có","âm nghe chán , kêu có mic mà khi sử_dụng thì không có"
"chỉ nên là tai nghe bình thường, k phải tai nghe gaming, người đăng bài vui lòng sửa tên thành tai nghe bình thường dùm, tai nghe gaming gì mà nghe âm bass quá yếu nghe nhạc k sướng chơi game k đã, nhưng may là nghe đc cả 2 bên,","chỉ nên là tai nghe bình_thường , không phải tai nghe gaming , người đăng bài vui_lòng sửa tên thành tai nghe bình_thường dùm , tai nghe gaming gì mà nghe âm_bass quá yếu nghe nhạc không sướng chơi game không đã , nhưng may là nghe được cả 2 bên ,",2,tiêu cực,"chỉ nên là tai nghe bình_thường , không phải tai nghe gaming , người đăng bài vui_lòng sửa tên thành tai nghe bình_thường dùm , tai nghe gaming gì mà nghe âm_bass quá yếu nghe nhạc không sướng chơi game không đã , nhưng may là nghe được cả 2 bên ,","chỉ nên là tai nghe bình_thường , không phải tai nghe gam@@ ing , người đăng bài vui_lòng sửa tên thành tai nghe bình_thường dùm , tai nghe gam@@ ing gì mà nghe âm_@@ bass quá yếu nghe nhạc không sướng chơi game không đã , nhưng may là nghe được cả 2 bên ,"
"Tiền nào của đó thôi,rẻ dùng đc vài tuần là hỏng rồi","tiền nào của đó thôi , rẻ dùng được vài tuần là hỏng rồi",2,tiêu cực,"tiền nào của đó thôi , rẻ dùng được vài tuần là hỏng rồi","tiền nào của đó thôi , rẻ dùng được vài tuần là hỏng rồi"
"Khuyên b nào nếu mua để chơi game như pubg thì ko mua nhé ko nghe đc địch chạy bên nào đâu, còn nghe bthg tiếng bass cx ko có đâu nghe âm chán lắm","khuyên b nào nếu mua để chơi game như pubg thì không mua nhé không nghe được địch chạy bên nào đâu , còn nghe bthg tiếng bass cũng không có đâu nghe âm_chán lắm",2,tiêu cực,"khuyên b nào nếu mua để chơi game như pubg thì không mua nhé không nghe được địch chạy bên nào đâu , còn nghe bthg tiếng bass cũng không có đâu nghe âm_chán lắm","khuyên b nào nếu mua để chơi game như pub@@ g thì không mua nhé không nghe được địch chạy bên nào đâu , còn nghe b@@ th@@ g tiếng bass cũng không có đâu nghe âm_@@ chán lắm"
Tính năng nổi bật:san pham bi loi Mic tai nghe bi lỗi cắm vô rè rè ko ra tiếng,tính_năng nổi_bật san_pham bi_loi mic_tai nghe bi_lỗi cắm vô_rè rè không ra tiếng,2,tiêu cực,tính_năng nổi_bật san_pham bi_loi mic_tai nghe bi_lỗi cắm vô_rè_rè không ra tiếng,tính_năng nổi_bật san_@@ ph@@ am bi_@@ lo@@ i mi@@ c_t@@ ai nghe bi_@@ lỗi cắm vô_@@ rè rè không ra tiếng
Chất lượng sản phẩm:đóng gói sơ sài,chất_lượng lượng sản_phẩm đóng_gói sơ_dùng,2,tiêu cực,chất_lượng lượng sản_phẩm đóng_gói sơ_dùng,chất_lượng lượng sản_phẩm đóng_gói sơ@@ _dùng
shipper tới không gọi làm khách không biết,shipper tới không gọi làm khách không biết,2,tiêu cực,shipper tới không gọi làm khách không biết,shipper tới không gọi làm khách không biết
Chơi game bật mic nói với bạn mà bạn kh nghe được,chơi game bật mic nói với bạn mà bạn không nghe được,2,tiêu cực,chơi game bật mic nói với bạn mà bạn không nghe được,chơi game bật mic nói với bạn mà bạn không nghe được
Hàng sài okkk nhưng hơi lỏ 2 sao,hàng dùng ok nhưng hơi lỏ 2 sao,2,tích cực,hàng dùng ok nhưng hơi lỏ 2 sao,hàng dùng ok nhưng hơi l@@ ỏ 2 sao
Động đậy 1 chút là ko còn kết nối nữa,động đậy 1 chút là không còn kết_nối nữa,2,tiêu cực,động đậy 1 chút là không còn kết_nối nữa,động đậy 1 chút là không còn kết_nối nữa
Dùng 2 hôm hỏng 1 bên,dùng 2 hôm hỏng 1 bên,2,tiêu cực,dùng 2 hôm hỏng 1 bên,dùng 2 hôm hỏng 1 bên
Dây dễ đứt,dây dễ đứt,2,tiêu cực,dây dễ đứt,dây dễ đứt
Cắm vào lap ko nhận,cắm vào lap không nhận,2,tiêu cực,cắm vào lap không nhận,cắm vào la@@ p không nhận
Tai nghe quá rè ko nghe rõ,tai nghe quá rè không nghe rõ,2,tiêu cực,tai nghe quá rè không nghe rõ,tai nghe quá rè không nghe rõ
Chất lượng sản phẩm:thất vọng Giao thiếu núm tai,chất_lượng lượng sản_phẩm thất_vọng giao thiếu núm tai,2,tiêu cực,chất_lượng lượng sản_phẩm thất_vọng giao thiếu núm tai,chất_lượng lượng sản_phẩm thất_vọng giao thiếu núm tai
sp ko có mic ko như mô tả,sp không có mic không như mô_tả,2,tiêu cực,sp không có mic không như mô_tả,sp không có mic không như mô_tả
Còn ko có cả hộp đựng,còn không có cả hộp đựng,2,tiêu cực,còn không có cả hộp đựng,còn không có cả hộp đựng
Chất lượng sản phẩm:hơi nhỏ Tạm ổn,chất_lượng lượng sản_phẩm hơi nhỏ tạm ổn,2,tích cực,chất_lượng lượng sản_phẩm hơi nhỏ tạm ổn,chất_lượng lượng sản_phẩm hơi nhỏ tạm ổn
tai nghe có mic như không nói chả nghe đc gì,tai nghe có mic như không nói chả nghe được gì,2,tiêu cực,tai nghe có mic như không nói chả nghe được gì,tai nghe có mic như không nói chả nghe được gì
nghe cứ bị rè rè,nghe cứ bị rè rè,2,tiêu cực,nghe cứ bị rè rè,nghe cứ bị rè rè
Tính năng nổi bật:mic ko đc,tính_năng nổi_bật mic không được,2,tiêu cực,tính_năng nổi_bật mic không được,tính_năng nổi_bật mic không được
kh có cái hộp lunn,không có cái hộp lunn,2,tiêu cực,không có cái hộp lunn,không có cái hộp lu@@ nn
"Sản phẩm dây hơi bé, mỏng manh","sản_phẩm dây hơi bé , mỏng_manh",2,tiêu cực,"sản_phẩm dây hơi bé , mỏng_manh","sản_phẩm dây hơi bé , mỏng_manh"
Hơi rè k có mic,hơi rè không có mic,2,tiêu cực,hơi rè không có mic,hơi rè không có mic
"Bthg tạm, chs game loạn tiếng","bthg tạm , chs game_loạn tiếng",2,tiêu cực,"bthg tạm , chs game_loạn tiếng","b@@ th@@ g tạm , chs gam@@ e@@ _l@@ oạn tiếng"
Không có hộp đựng,không có hộp đựng,2,tiêu cực,không có hộp đựng,không có hộp đựng
Chất lượng sản phẩm:nghe điện thoại hơi khó!,chất_lượng lượng sản_phẩm nghe điện_thoại hơi khó !,2,tiêu cực,chất_lượng lượng sản_phẩm nghe điện_thoại hơi khó !,chất_lượng lượng sản_phẩm nghe điện_thoại hơi khó !
Nghe không có tí bass nào,nghe không có tí bass nào,2,tiêu cực,nghe không có tí bass nào,nghe không có tí bass nào
Ổn nhưng kh có mic đàm thoại,ổn nhưng không có mic đàm_thoại,2,tích cực,ổn nhưng không có mic đàm_thoại,ổn nhưng không có mic đàm_thoại
"Dây dễ đứt, vô tình làm rơi điện thoại và dây đứt theo","dây dễ đứt , vô_tình làm rơi điện_thoại và dây đứt theo",2,tiêu cực,"dây dễ đứt , vô_tình làm rơi điện_thoại và dây đứt theo","dây dễ đứt , vô_tình làm rơi điện_thoại và dây đứt theo"
Chất lượng sản phẩm:bình thường Tính năng nổi bật:k có gì nổi bật Nghe thì nghe đc đó nhưng chất lượng âm thanh thua xa tai nghe samsung cũ của bạn tui,chất_lượng lượng sản_phẩm bình_thường tính_năng nổi_bật không có gì nổi_bật nghe thì nghe được đó nhưng chất_lượng lượng âm_thanh thua xa_tai nghe samsung cũ của bạn tui,2,tiêu cực,chất_lượng lượng sản_phẩm bình_thường tính_năng nổi_bật không có gì nổi_bật nghe thì nghe được đó nhưng chất_lượng_lượng âm_thanh_thua xa_tai nghe samsung cũ của bạn tui,chất_lượng lượng sản_phẩm bình_thường tính_năng nổi_bật không có gì nổi_bật nghe thì nghe được đó nhưng chất_lượng lượng âm_thanh thua x@@ a_t@@ ai nghe sam@@ sung cũ của bạn tui
"pelican vanish claim pact success luxury hawk perfect thatan topic scene glass stuff phone verb car saddle north midnight truChào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.","pelican vanish claim pact success luxury hawk perfect thatan topic scene glass stuff phone verb car saddle north midnight truchào mừng bạn đến với bảng nhớ tạm của gboard , bất_kỳ văn_bản nào bạn sao_chép sẽ được lưu tại đây .",2,tiêu cực,"pelican vanish claim pact success luxury hawk perfect thatan topic scene glass stuff phone verb car saddle north midnight truchào mừng bạn đến với bảng nhớ tạm của gboard , bất_kỳ văn_bản nào bạn sao_chép sẽ được lưu tại đây .","pel@@ ic@@ an v@@ anis@@ h cla@@ im pact su@@ cc@@ ess lu@@ xu@@ ry hawk per@@ f@@ ect th@@ at@@ an topic sc@@ ene g@@ lass stu@@ ff phone ver@@ b car s@@ ad@@ dle nor@@ th mid@@ night tru@@ chào mừng bạn đến với bảng nhớ tạm của g@@ board , bất_kỳ văn_bản nào bạn sao_chép sẽ được lưu tại đây ."
